Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
5,"D Rayappan, M Pandiyan","Lightweight Feistel structure based hybrid-crypto model for multimedia data security over uncertain cloud environment",2021,"Wireless Networks","Springer","https://link.springer.com/article/10.1007/s11276-020-02486-x","https://scholar.google.com/scholar?cites=8303264894379454394&as_sdt=2005&sciodt=2007&hl=en",115,"2022-04-08 03:42:37","","10.1007/s11276-020-02486-x","","",,,,,5,5.00,3,2,1,"… [29] combined encryption and digital watermarking to enhance the image security. Gupta [30] recommended using discrete wavelet transform (DWT) to split input image into four sub …","","https://scholar.google.com/scholar?q=related:um91yW0fO3MJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"JG Beattie, HS Peitzer","Digital watermarking",2021,"US Patent App. 16/880,912","Google Patents","https://patents.google.com/patent/US20210366074A1/en","",116,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,2,1,"… watermark and/or the second digital watermark may be encrypted with at least one encryption … group of: a static encryption key and algorithm, a complex blockchain algorithm, and a one-…","https://patentimages.storage.googleapis.com/34/b1/13/c338b89735d30e/US20210366074A1.pdf",""
0,"X Li, J Peng, Z Shi, C Li","Achieving Fair and Accountable Data Trading Scheme for Educational Multimedia Data Based on Blockchain",2021,"… Networking for Quality, Reliability, Security and …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-91424-0_7","",117,"2022-04-08 03:42:37","","10.1007/978-3-030-91424-0_7","","",,,,,0,0.00,0,4,1,"… , and the proxy re-encryption technology is used to realize … watermark technology have been mature. How to combine the blockchain technology with digital fingerprint and watermark …","","https://scholar.google.com/scholar?q=related:wg0Wyol9hjwJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
1,"A Jan, SA Parah, M Hussan, BA Malik","Double layer security using crypto-stego techniques: a comprehensive review",2021,"Health and Technology","Springer","https://link.springer.com/article/10.1007/s12553-021-00602-1","https://scholar.google.com/scholar?cites=15302438833376558633&as_sdt=2005&sciodt=2007&hl=en",119,"2022-04-08 03:42:37","HTML","10.1007/s12553-021-00602-1","","",,,,,1,1.00,0,4,1,"… by adding a watermark and applying the RC4 encryption method. The encrypted data is divided … In order to authenticate and detect tempering the data, a fragile watermark is embedded. …","https://link.springer.com/article/10.1007/s12553-021-00602-1","https://scholar.google.com/scholar?q=related:KX6NDAsvXdQJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
2,"Y Cao, Y Cheng, C Yang, A Zhan…","Double chain blockchain based on improved Virginia algorithm",2021,"Journal of Physics …","iopscience.iop.org","https://iopscience.iop.org/article/10.1088/1742-6596/1820/1/012158/meta","https://scholar.google.com/scholar?cites=9206268739548243726&as_sdt=2005&sciodt=2007&hl=en",121,"2022-04-08 03:42:37","","10.1088/1742-6596/1820/1/012158","","",,,,,2,2.00,0,5,1,"… Although generating the encrypted K matrix is complicated and difficult to decipher this path, it is clear that the only thing that really affects the encryption process is the encrypted K …","https://iopscience.iop.org/article/10.1088/1742-6596/1820/1/012158/pdf","https://scholar.google.com/scholar?q=related:DmeOR6Q8w38J:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"S Khond, P Sharma, B Vijayakumar","Application of Watermarking Along with Reversible Image Compression in Secure Medical Image Transmission Through a Network",2021,"Proceedings of International …","Springer","https://link.springer.com/chapter/10.1007/978-981-16-3246-4_36","",122,"2022-04-08 03:42:37","","10.1007/978-981-16-3246-4_36","","",,,,,0,0.00,0,3,1,"… A hybrid image watermarking and encryption technique is proposed in this paper to provide security for medical images in telemedicine applications. The user can send the scans and …","","https://scholar.google.com/scholar?q=related:C2nzGoKqvpgJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"M Kerr, F Han, RV Schyndel","Blockchain Enabled Integrity Protection for Bodycam Video",2021,"International Conference on Broadband …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-93479-8_10","",123,"2022-04-08 03:42:37","","10.1007/978-3-030-93479-8_10","","",,,,,0,0.00,0,3,1,"… utilise a visible watermark to link the video to a blockchain record, … viewed watermarks as interchangeable, watermarking of … , such as transport SSL encryption provided by the Message …","","https://scholar.google.com/scholar?q=related:GCsE_u_d4nsJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"Y Wang, M Wang","Watermarking PRFs from Lattices: Public Extract and Collusion Resistant",2021,"Cryptology ePrint Archive","eprint.iacr.org","https://eprint.iacr.org/2021/441","",124,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,2,1,"… ), watermarking public key encryption, watermarking signature, etc. In this work, we construct new watermarking … showing that certain cryptographic functions can be watermarked, but …","https://eprint.iacr.org/2021/441.pdf","https://scholar.google.com/scholar?q=related:wxM2mg9VG04J:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
1,"SV Urkude, H Sharma, SU Kumar…","Anatomy of Blockchain Implementation in Healthcare",2021,"Blockchain Technology …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-69395-4_4","https://scholar.google.com/scholar?cites=11490516851437684254&as_sdt=2005&sciodt=2007&hl=en",125,"2022-04-08 03:42:37","","10.1007/978-3-030-69395-4_4","","",,,,,1,1.00,0,4,1,"… In the first step, a Transaction is encrypted and broadcasted on the Blockchain network. … can play a major role in developing the watermark based Multimedia Blockchain framework …","https://www.researchgate.net/profile/Sandeep-Panda-9/publication/351346456_Blockchain_Technology_Applications_and_Challenges/links/60ff784c1e95fe241a8e88e9/Blockchain-Technology-Applications-and-Challenges.pdf#page=63","https://scholar.google.com/scholar?q=related:HkaVbzKEdp8J:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
1,"F Baldimtsi, A Kiayias, K Samari","Watermarking public‐key cryptographic functionalities and implementations: The case of encryption and signatures",2021,"IET Information Security","Wiley Online Library","https://ietresearch.onlinelibrary.wiley.com/doi/abs/10.1049/ise2.12013","https://scholar.google.com/scholar?cites=7306426958434430315&as_sdt=2005&sciodt=2007&hl=en",127,"2022-04-08 03:42:37","","10.1049/ise2.12013","","",,,,,1,1.00,0,3,1,"… model and gave constructions that allow direct watermarking of popular cryptographic schemes (eg ElGamal Encryption). A definitional framework for watermarking public-key …","https://scholar.google.com/scholar?output=instlink&q=info:a23SipukZWUJ:scholar.google.com/&hl=en&as_sdt=2007&as_ylo=2020&scillfp=14604046241879107884&oi=lle","https://scholar.google.com/scholar?q=related:a23SipukZWUJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"A Abrar, W Abdul, S Ghouzali","Secure Image Authentication Using Watermarking and Blockchain",2021,"INTELLIGENT …","TECH SCIENCE PRESS 871 …","","",129,"2022-04-08 03:42:37","CITATION","","","",,,,,0,0.00,0,3,1,"","",""
25,"F Syed, SK Gupta, S Hamood Alsamhi…","A survey on recent optimal techniques for securing unmanned aerial vehicles applications",2021,"Transactions on …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/ett.4133","https://scholar.google.com/scholar?cites=15345088580222547643&as_sdt=2005&sciodt=2007&hl=en",131,"2022-04-08 03:42:37","","10.1002/ett.4133","","",,,,,25,25.00,6,4,1,"… , that is, blockchain, ML, and watermarking, for securing data … Blockchain, ML, and watermarking for securing UAV are … Blockchain allows the UAV networks to encrypt information …","https://www.researchgate.net/profile/Dr-Sachin-Gupta/publication/344529660_A_survey_on_recent_optimal_techniques_for_securing_unmanned_aerial_vehicles_applications/links/5f7f3a99a6fdccfd7b4fd4e7/A-survey-on-recent-optimal-techniques-for-securing-unmanned-aerial-vehicles-applications.pdf","https://scholar.google.com/scholar?q=related:u3YRD8O09NQJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
1,"L Liu, W Zhang, C Han","A survey for the application of blockchain technology in the media",2021,"Peer-to-Peer Networking and Applications","Springer","https://link.springer.com/article/10.1007/s12083-021-01168-5","https://scholar.google.com/scholar?cites=12881637820791176927&as_sdt=2005&sciodt=2007&hl=en",132,"2022-04-08 03:42:37","","10.1007/s12083-021-01168-5","","",,,,,1,1.00,0,3,1,"… Based on watermarks, adistributed tamper proof media transaction framework was proposed by Bhowmik and Feng [84]. The watermark information contains (1) an encrypted hash …","","https://scholar.google.com/scholar?q=related:375-IVnFxLIJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"B Bakhytzhan, A Magauiya…","The use of blockchain technology in the field of digital music",2021,"2021 16th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9663835/","",133,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,3,1,"… a digital watermark is that the copyright holder or musician can embed the original watermark, that is, encrypt it. When a listener buys an audio file from a PCM, this watermark will help …","","https://scholar.google.com/scholar?q=related:_dcjfv7LPwMJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"C Jun-Ming, P Jing","Research on Copyright Protection of Sports Events Based on Blockchain Technology",2021,"2021 International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9533045/","",136,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,2,1,"… In other words, account information on the blockchain is encrypted, while … A watermark may also appear on live footage of sports events, but this watermark is not a digital watermark, but …","","https://scholar.google.com/scholar?q=related:CoPKaX3EefkJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
6,"Y Hei, J Liu, H Feng, D Li, Y Liu, Q Wu","Making MA-ABE fully accountable: A blockchain-based approach for secure digital right management",2021,"Computer Networks","Elsevier","https://www.sciencedirect.com/science/article/pii/S1389128621001389","https://scholar.google.com/scholar?cites=15466421007626180232&as_sdt=2005&sciodt=2007&hl=en",139,"2022-04-08 03:42:37","","","","",,,,,6,6.00,1,6,1,"… information will be extracted from the watermark and checked with the content stored in the … encrypted attribute key on the chain, which reduces the storage burden of the blockchain. …","","https://scholar.google.com/scholar?q=related:iJYyOvbDo9YJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"P Mishra, R Ahuja","Review of Secured, Robust and Imperceptible Digital Watermarking Scheme",2021,"2021 9th International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9596146/","",141,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,2,1,"… capacity, false detection rate and security aspects of watermark and watermark process. … , a crypto-watermarking algorithm will be introduced consisting AES algorithm for encryption and …","","https://scholar.google.com/scholar?q=related:AVV-beAuEZMJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"J Liu","Blockchain Copyright Exchange-A Prototype",2021,"Buff. L. Rev.","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/buflr69&section=34","",142,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,1,1,"… This Article proposes a blockchain copyright exchange (""BCE"") that dramatically improves … This Article proposes a blockchain copyright exchange (""BCE"") to untangle the web of …","https://digitalcommons.law.buffalo.edu/cgi/viewcontent.cgi?article=4921&context=buffalolawreview","https://scholar.google.com/scholar?q=related:Fafwu3tLF-gJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"I Mukhopadhyay","A Comprehensive Study of Pros and Cons on Implementation of Blockchain for IoT Device Security",2021,"The"" Essence"" of Network Security: An End-to-End …","Springer","https://link.springer.com/chapter/10.1007/978-981-15-9317-8_4","",144,"2022-04-08 03:42:37","","10.1007/978-981-15-9317-8_4","","",,,,,0,0.00,0,1,1,"… is the process of protection of data using different encryption algorithms. This encrypted data is stored so that only the intended party may have access to it. Now we have encryption …","","https://scholar.google.com/scholar?q=related:_3VTqcknRXoJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"J Cao, M Song, W Shang","Blockchain-Based Video Copyright Detection",2021,"2021 IEEE/ACIS 20th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9627338/","",145,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,3,1,"… the blockchain and presented a distributed digital rights management media transaction framework based on digital watermarking and a scalable blockchain, … technology to encrypt the …","","https://scholar.google.com/scholar?q=related:klzd0a8b1yYJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
1,"S Dhall, S Gupta","Multilayered highly secure authentic watermarking mechanism for medical applications",2021,"Multimedia Tools and Applications","Springer","https://link.springer.com/article/10.1007/s11042-021-10531-w","https://scholar.google.com/scholar?cites=6563995995021811888&as_sdt=2005&sciodt=2007&hl=en",146,"2022-04-08 03:42:37","","10.1007/s11042-021-10531-w","","",,,,,1,1.00,1,2,1,"… Figure 4 (b) portrays one example of crypto and watermarking system for explaining the given process. In this, a typical value of EPR is taken, which is compressed and encrypted …","","https://scholar.google.com/scholar?q=related:sKBcdpT_F1sJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
